4561410|20090811|4561410|SUBSCRIPT|670231|3428866|3|KMS|5560489|1065032-103-AALIB|1|20201028|
4544168|20011108|4544168|STANDING|1199304|352181|6|JMC|5560492|1065087-105-AALIB|1|20201028|
4559429|19970830|4559429|SUBSCRIPT|648010|401091|1||5560495|1065032-103-AALIB|1|20201028|
4543583|19970830|4543583|STANDING|658455|577947|3|JEM|5560498|1065087-102-AALIB|1|20201028|
4549484|20200720|4549484|STANDING|-5464289|353645|1||5560501|1065032-103-AALIB|1|20201028|
4548289|20170424|4548289|STANDING|4857307|11980022|2|JC|5560504|1065032-112-AALIB|1|20201028|
4560437|20051005|4560437|SUBSCRIPT|860112|486772|1||5560507|1065032-101-NAAUS|1|20201028|
4546336|20070911|4546336|STANDING|851196|359464|10||5560510|1065032-103-AALIB|1|20201028|
4543088|19970830|4543088|STANDING|645587|13725926|1||5560513|1065032-103-AALIB|1|20201022|
4559292|19970830|4559292|SUBSCRIPT|851509|362429|116||5560518|1065032-103-AALIB|1|20201028|
4562997|20200716|4562997|SUBSCRIPT|-5478151|366819|3||5560521|1065032-103-AALIB|1|20201028|
4547980|20150423|4547980|STANDING|657165|494025|17||5560524|1065032-116-AALIB|1|20201028|
4547239|20100915|4547239|STANDING|3353162|8715526|1|CRP|5560527|1065032-120-AALIB|1|20201028|
4543888|19980717|4543888|STANDING|679422|3917564|1|HEL|5560530|1065032-103-AALIB|1|20201028|
4543591|19970830|4543591|STANDING|658648|592302|1||5560532|1065032-105-AALIB|1|20201028|
4543886|19980708|4543886|STANDING|679328|398540|1|JEM|5560535|1065087-102-AALIB|1|20201028|
4560225|20020502|4560225|SUBSCRIPT|1396833|4405673|2|kms|5560538|1065032-103-AALIB|1|20201028|
4577043|20200826|4577043|SHIPPING|-5074670|8533921|1||5560541|1065084-101-AALIB|1|20201028|
4544168|20011108|4544168|STANDING|1199304|352181|6|JMC|5560543|1065087-105-AALIB|1|20201028|
4559583|19970830|4559583|SUBSCRIPT|653029|478298|52||5560546|1065032-103-AALIB|1|20201028|
4562587|20150402|4562587|SUBSCRIPT|4327803|485966|2|BLS|5560549|1065032-101-NAAUS|1|20201028|
4544035|20011003|4544035|STANDING|-5458784|467166|1|MJP|5560552|1065032-104-AALIB|1|20201028|
4559532|19970830|4559532|SUBSCRIPT|2510411|466737|9|DVK|5560555|1065087-101-AALIB|1|20201028|
4546446|20080423|4546446|STANDING|2679869|7517080|1|DVK|5560558|1065087-101-AALIB|1|20201028|
4562670|20150625|4562670|SUBSCRIPT|2386367|5351149|1||5560561|1065031-111-AALIB|1|20201028|
4560042|19970830|4560042|SUBSCRIPT|674620|3393038|6|HEL|5560564|1065032-103-AALIB|1|20201028|
4559482|19970830|4559482|SUBSCRIPT|649342|445928|46||5560567|1065087-105-AALIB|1|20201028|
4561344|20070328|4561344|SUBSCRIPT|2403176|6777473|1|MMM|5560570|1065087-110-AALIB|1|20201028|
4543135|19970830|4543135|STANDING|852309|371197|22||5560573|1065034-105-AALIB|1|20201028|
4543393|19970830|4543393|STANDING|651698|469952|1|JKS|5560576|1065089-103-AALIB|1|20201028|
4560063|19971209|4560063|SUBSCRIPT|677733|3308793|1|HEL|5560579|1065032-103-AALIB|1|20201028|
4559601|19970830|4559601|SUBSCRIPT|653699|483793|1|adr|5560582|1065087-101-AALIB|1|20201028|
4549489|20200720|4549489|STANDING|-5464294|398037|6||5560585|1065087-101-AALIB|1|20201028|
4560231|20020729|4560231|SUBSCRIPT|647699|5661536|1|HEL|5560588|1065087-110-AALIB|1|20200917|
4577043|20200826|4577043|SHIPPING|-5074670|8533921|1||5560592|1065084-101-AALIB|1|20201028|
4562429|20141203|4562429|SUBSCRIPT|675578|472549|30|ctm|5560594|1065031-111-AALIB|1|20201028|
4547960|20150402|4547960|STANDING|4327866|364861|77|ctm|5560597|1065031-111-AALIB|1|20201028|
4545801|20060118|4545801|STANDING|2138855|365963|22|MVN|5560600|1065032-106-AALIB|1|20201028|
4519311|20010118|4519311|STANDING|4166393|10268142|1||5560603|1026058-1-AABNN|1|20201028|
4519311|20010118|4519311|STANDING|4166393|10268142|1||5560607|1026058-1-AABNN|1|20201028|
4521650|20001015|4521650|STANDING|2479295|12827282|1||5560613|1026058-1-AABNN|1|20201028|
4521650|20001015|4521650|STANDING|2479295|12827282|1||5560617|1026058-1-AABNN|1|20201028|
4519624|20160120|4519624|STANDING|4516423|11546081|1||5560622|1026058-1-AABNN|1|20201028|
4519624|20160120|4519624|STANDING|4516423|11546081|1||5560626|1026058-1-AABNN|1|20201028|
4576346|20200824|4576346|SHIPPING|-5083455|5480334|1||5560629|1065084-101-AALIB|1|20201028|
4575152|20191009|4575152|DATAB2|-5490549|9232578|2|agc|5560643|1065031-114-AALIB|1|20201029|
4575152|20191009|4575152|DATAB2|-5490549|9232578|2|agc|5560643|1065032-105-AALIB|1|20201029|
4550229|20081105|4550229|STANDING|2868322|7755640|1|KAR|5560649|1065032-106-AALIB|1|20201026|
